"Staff","Customer.Full.Name","Location.Name","Device.Name","Quantity","Product","Category","Date.Time","Discount.Value","Discount.Reason","NET.Sales","Tax.Code","Tax","TOTAL.Sales","Cost.Price","Margin","Tender","Nominal","A.C.Ref","Notes","Customer.ID","ProductId"
"Individuals"," ","Harper Adams University Main Store","Till1","0.0000g","Danish Pastry (Donate)","Bakery, Bread & Baking ingredient","03/05/2024 09:02:42",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517596
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Eggs (Take)","Meat, Poultry, Fish & Egg","03/05/2024 09:02:42",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517603
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","03/05/2024 09:02:42",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Custard (Take)","Dairy & Dairy alternatives","03/05/2024 09:02:42",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517595
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Danish Pastry (Take)","Bakery, Bread & Baking ingredient","03/05/2024 08:55:41",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517597
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","03/05/2024 08:20:45",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","03/05/2024 08:20:45",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","03/05/2024 08:20:45",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Eggs (Take)","Meat, Poultry, Fish & Egg","03/05/2024 08:11:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517603
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","2) Staff member","Other","03/05/2024 08:11:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","440.0000g","Danish Pastry (Donate)","Bakery, Bread & Baking ingredient","03/05/2024 08:10:39",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517596
"Individuals"," ","Harper Adams University Main Store","Till1","5256.0000g","Bread (Donate)","Bakery, Bread & Baking ingredient","03/05/2024 08:10:39",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517547
"Individuals"," ","Harper Adams University Main Store","Till1","330.0000g","Lasagne (Donate)","Ready meal, pizza, soup & Salad boxes","03/05/2024 08:10:39",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517632
"Individuals"," ","Harper Adams University Main Store","Till1","3300.0000g","Bread (Donate)","Bakery, Bread & Baking ingredient","03/05/2024 08:10:39",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517547
"Individuals"," ","Harper Adams University Main Store","Till1","1925.0000g","Eggs (Donate)","Meat, Poultry, Fish & Egg","03/05/2024 08:10:39",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517602
"Individuals"," ","Harper Adams University Main Store","Till1","1200.0000g","Danish Pastry (Donate)","Bakery, Bread & Baking ingredient","03/05/2024 08:10:39",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517596
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Fresh fruits (Take)","Other","02/05/2024 17:59:47",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Fresh Vegetables (Take)","Other","02/05/2024 17:59:47",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","548.0000g","Cabbage (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 16:02:49",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517555
"Individuals"," ","Harper Adams University Main Store","Till1","300.0000g","Lemon & Lime (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 16:02:49",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517634
"Individuals"," ","Harper Adams University Main Store","Till1","654.0000g","Apples & Pears (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 16:02:49",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517526
"Individuals"," ","Harper Adams University Main Store","Till1","1000.0000g","Oranges & Citrus fruit (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 16:02:49",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517660
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 16:02:49",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Apples & Pears (Take)","Other","02/05/2024 14:14:49",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517527
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","02/05/2024 12:04:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","02/05/2024 12:04:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Apples & Pears (Take)","Other","02/05/2024 12:04:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517527
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","02/05/2024 12:04:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 11:52:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","02/05/2024 11:52:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Fresh fruits (Take)","Other","02/05/2024 11:52:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Fresh Vegetables (Take)","Other","02/05/2024 11:52:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","02/05/2024 11:12:59",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Fresh Vegetables (Take)","Other","02/05/2024 11:12:59",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","13.0000","Fresh Vegetables (Take)","Other","02/05/2024 10:53:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","02/05/2024 10:53:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Gravy (Take)","Other","02/05/2024 10:53:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21720854
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 10:53:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Bread and bakery (Take)","Other","02/05/2024 10:53:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Fresh fruits (Take)","Other","02/05/2024 10:36:14",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","02/05/2024 09:37:51",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread (Take)","Bakery, Bread & Baking ingredient","02/05/2024 09:28:06",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 09:28:06",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 09:27:26",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Apples & Pears (Take)","Other","02/05/2024 09:27:26",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517527
"Individuals"," ","Harper Adams University Main Store","Till1","38.0000g","Carrots (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 09:26:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517559
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Bread and bakery (Take)","Other","02/05/2024 09:26:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 09:26:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","02/05/2024 09:17:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","02/05/2024 09:17:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000g","Carrots (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 09:15:44",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517559
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 09:15:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cauliflower (Take)","Fruit & Vegetables (Fresh)","02/05/2024 09:15:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517562
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh fruits (Take)","Other","02/05/2024 09:12:10",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 09:12:10",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Fresh Vegetables (Take)","Other","02/05/2024 09:12:10",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","11.0000","Fresh Vegetables (Take)","Other","02/05/2024 09:12:10",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Snacks (Take)","Other","02/05/2024 09:10:16",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20941053
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Fresh fruits (Take)","Other","02/05/2024 09:10:16",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 09:10:16",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","11.0000","Fresh Vegetables (Take)","Other","02/05/2024 09:10:16",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","02/05/2024 09:10:16",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","11.0000","Fresh Vegetables (Take)","Other","02/05/2024 09:09:35",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 09:09:35",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread and bakery (Take)","Other","02/05/2024 09:09:35",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Fruit & Vegetables (Fresh)","02/05/2024 08:55:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517560
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh fruits (any) (Take)","Fruit & Vegetables (Fresh)","02/05/2024 08:55:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517610
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","02/05/2024 08:55:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Apples & Pears (Take)","Other","02/05/2024 08:55:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517527
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","02/05/2024 08:55:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","02/05/2024 08:55:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 08:55:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Berries & Cherry (Take)","Fruit & Vegetables (Fresh)","02/05/2024 08:43:26",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517544
"Individuals"," ","Harper Adams University Main Store","Till1","0.0000g","Berries & Cherry (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 08:43:26",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517543
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Berries & Cherry (Take)","Fruit & Vegetables (Fresh)","02/05/2024 08:43:26",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517544
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Cauliflower (Take)","Fruit & Vegetables (Fresh)","02/05/2024 08:42:29",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517562
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 08:41:36",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","02/05/2024 08:41:36",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","168.0000g","Bread (Donate)","Bakery, Bread & Baking ingredient","02/05/2024 08:41:30",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517547
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","02/05/2024 08:41:30",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1530.0000g","Potato (Donate)","Fruit & Vegetables (Fresh)","02/05/2024 08:36:58",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517676
